,ID,Restaurant,Address,Time,Price,District,negative,positive,cmt_Rate,total
125,126,Cháo Ếch Singapore Lion King Dom - Cống Quỳnh,"191/A22 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,50.000 - 80.000,Quận 1,1.0,0.0,5.0,1.0
126,127,Hủ Tiếu Nam Vang & Mì Bò Viên PugFoodNow,"212/325 Nguyễn Văn Nguyễn, P. Tân Định, Quận 1, TP. HCM",,35.000 - 35.000,Quận 1,6.0,8.0,6.985714285714286,14.0
127,128,Grand Castella - Bánh Bông Lan Đài Loan - Hàm Nghi,"82-84 Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,100.000 - 150.000,Quận 1,,,,
128,129,Quán 185 - Cháo Trắng & Cơm Bình Dân - Nguyễn Trãi,"197 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",00:01 - 23:59,20.000 - 50.000,Quận 1,5.0,4.0,6.577777777777778,9.0
129,130,Út Hương - Cơm & Món Xào,"TK18/1 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",,35.000 - 220.000,Quận 1,52.0,48.0,6.032,100.0
130,131,Ngoại Ưi - Bánh Tráng Chấm - Lê Công Kiều,"36 Lê Công Kiều, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,10.000 - 20.000,Quận 1,1.0,2.0,7.8,3.0
131,132,Bánh Mì Huynh Hoa - Bánh Mì Pate,"26 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",06:00 - 22:20,38.000 - 38.000,Quận 1,71.0,29.0,5.43,100.0
132,133,Bánh Mì Bà Huynh - Cống Quỳnh,"185k Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",06:00 - 22:00,30.000 - 58.000,Quận 1,14.0,4.0,5.533333333333333,18.0
133,134,Cơm Chiên & Nui Xào Bò - Cống Quỳnh,"102/12 Cống Quỳnh, Quận 1, TP. HCM",,15.000 - 33.000,Quận 1,6.0,12.0,6.444444444444445,18.0
134,135,Mì Ý Double B - Trần Hưng Đạo,"Hẻm 391 TK40/24 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",,17.000 - 75.000,Quận 1,48.0,52.0,6.282,100.0
135,136,Thành Đạt - Hủ Tiếu Nam Vang - Nguyễn Hữu Cầu,"22B Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",,45.000 - 65.000,Quận 1,23.0,17.0,6.205,40.0
136,137,Gà Rán Popeyes - Điện Biên Phủ,"58/13 Nguyễn Bỉnh Khiêm (Vòng Xoay Nguyễn Bỉnh Khiêm), P. Đa Kao, Quận 1, TP. HCM",,30.000 - 170.000,Quận 1,42.0,58.0,6.444,100.0
137,138,"Bento Delichi - Cơm Gà Xối Mỡ, Cơm Gà Mắm Tỏi - Quận 1","19/2 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, TP. HCM",,40.000 - 50.000,Quận 1,19.0,32.0,6.803921568627451,51.0
138,139,Cơm Tấm Bụi Sài Gòn - Thạch Thị Thanh,"100 Thạch Thị Thanh, P. Tân Định, Quận 1, TP. HCM",,30.000 - 55.000,Quận 1,53.0,47.0,5.803999999999999,100.0
139,140,Bánh Canh Cua - Trần Khắc Chân,"87 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",,30.000 - 55.000,Quận 1,48.0,52.0,6.12,100.0
140,141,Xù Food - Kimbap & Mì Trộn,"135/30 Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,10.000 - 155.000,Quận 1,2.0,5.0,7.3428571428571425,7.0
141,142,Mỳ Ý Spaghetti To Go - Trần Hưng Đạo,"393/9 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",,25.000 - 95.000,Quận 1,59.0,41.0,5.94,100.0
142,143,Cô Nga - Bún Thịt Nướng & Gỏi Cuốn,"TK29/15 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",,7.000 - 30.000,Quận 1,8.0,11.0,6.568421052631579,19.0
143,144,Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,35.000 - 79.000,Quận 1,51.0,49.0,6.638,100.0
144,145,Bún Thịt Nướng Kiều Bảo - Đề Thám,"139 Đề Thám, P. Cô Giang, Quận 1, TP. HCM",,10.000 - 25.000,Quận 1,47.0,23.0,5.711428571428572,70.0
145,146,Cơm Tấm Phúc Lộc Thọ - 236 Đinh Tiên Hoàng,"236 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 22:15,32.000 - 139.000,Quận 1,14.0,17.0,6.6,31.0
146,147,TOUS les JOURS - Hai Bà Trưng,"180 Hai Bà Trưng, Quận 1, TP. HCM",,30.000 - 66.000,Quận 1,97.0,3.0,5.102,100.0
147,148,Cơm Chay Diệu Vy - Đề Thám,"61 Đề Thám, P. Cô Giang, Quận 1, TP. HCM",06:00 - 21:00,15.000 - 35.000,Quận 1,0.0,1.0,7.6,1.0
148,149,Emy - Trái Cây Tươi Và Ăn Vặt - Nguyễn Trãi,"212A/A37 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,19.000 - 79.000,Quận 1,39.0,35.0,6.664864864864865,74.0
149,150,Bready Bánh Mì Tươi - Burger Đĩa Bay - Mạc Đĩnh Chi,"62 Mạc Đĩnh Chi, P. Đakao, Quận 1, TP. HCM",,40.000 - 66.000,Quận 1,47.0,53.0,6.142,100.0
150,151,Cháo Trắng & Cháo Đậu HP - Phạm Viết Chánh,"112 Phạm Viết Chánh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,5.000 - 25.000,Quận 1,10.0,11.0,6.876190476190477,21.0
151,152,Chè Hoa - Trần Cao Vân,"15 Trần Cao Vân, P. Đakao, Quận 1, TP. HCM",,10.000 - 20.000,Quận 1,8.0,16.0,6.916666666666667,24.0
152,153,Cơm Gà Hải Nam - Calmette,"205-207 Calmette, P. Nguyễn Thái Bình, Quận 1, TP. HCM",,50.000 - 100.000,Quận 1,61.0,39.0,5.678,100.0
153,154,Bigbro Korean Hotdog,"85 Hồ Tùng Mậu, P. Bến Nghé, Quận 1, TP. HCM",,50.000 - 50.000,Quận 1,32.0,68.0,7.04,100.0
154,155,Thành Đạt - Hủ Tíu Nam Vang - Cô Bắc,"34 Cô Bắc, P. Cầu Ông Lãnh, Quận 1, TP. HCM",00:00 - 23:59,35.000 - 50.000,Quận 1,49.0,51.0,6.002000000000001,100.0
155,156,Cơm Tấm Kiều Giang - Trần Quang Khải,"192E Trần Quang Khải, Quận 1, TP. HCM",,28.000 - 55.000,Quận 1,36.0,24.0,6.1033333333333335,60.0
156,157,Yến Lan - Bún Thịt Nướng & Bánh Hỏi,"Đối Diện 111 Nguyễn Hữu Cầu, P. Tân Định, Quận 1, TP. HCM",,25.000 - 35.000,Quận 1,12.0,16.0,6.2,28.0
157,158,Bún Riêu Gánh Bến Thành - Lê Thánh Tôn,"163 Lê Thánh Tôn, P. Bến Thành, Quận 1, TP. HCM",,35.000 - 40.000,Quận 1,53.0,36.0,5.6,89.0
158,159,Bánh Mì Chim Chạy - Thịt Nướng Than,"Cổng Chính chợ Thái Bình, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,17.000 - 20.000,Quận 1,24.0,76.0,7.257999999999999,100.0
159,160,ANA FOODS - Dimsum & Cơm Gà - Nguyễn Thị Minh Khai,"18B/17 Nguyễn Thị Minh Khai, P. Đa Kao, Quận 1, TP. HCM",,23.000 - 48.000,Quận 1,12.0,32.0,7.877272727272728,44.0
160,161,Súp Cua Bông - Mạc Đĩnh Chi,"59C Mạc Đĩnh Chi, Quận 1, TP. HCM",06:10 - 21:00,17.000 - 25.000,Quận 1,22.0,78.0,8.758,100.0
161,162,Bún Bò Huế Đông Ba - Since 1998,"207B Nguyễn Văn Thủ, P. Đa Kao, Quận 1, TP. HCM",06:00 - 21:00,38.000 - 55.000,Quận 1,20.0,0.0,4.0200000000000005,20.0
162,163,Bánh Mì Chim Chạy - 11/4 Nguyễn Thị Minh Khai,"11/4 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 22:00,20.000 - 72.000,Quận 1,0.0,1.0,7.8,1.0
163,164,Bún Riêu Cô Hương Béo - Nguyễn Thị Minh Khai,"19B Nguyễn Thị Minh Khai , P. Bến Nghé, Quận 1, TP. HCM",,15.000 - 80.000,Quận 1,6.0,2.0,5.025,8.0
164,165,Busan Korean Food - Món Hàn Quốc - Nguyễn Thái Học,"45/4 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,30.000 - 270.000,Quận 1,3.0,1.0,6.1,4.0
165,166,Chivago Chicken - Gà Rán Hàn Quốc & Bia - Nguyễn Thái Học,"161 Nguyễn Thái Học, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,100.000 - 500.000,Quận 1,19.0,67.0,8.072093023255814,86.0
166,167,Gỏi Cuốn Bà Dzú - Gỏi Cuốn & Bún Thịt Xào - Không Chi Nhánh,"26/26 Đỗ Quang Đẩu, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,8.000 - 25.000,Quận 1,,,,
167,168,QUÁN BÚN BÒ & PHỞ CÔ SÁU - Nguyễn Trãi,"214/C40 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,10.000 - 90.000,Quận 1,1.0,0.0,5.0,1.0
168,169,Quán No - Bún Đậu Mắm Tôm,"26/24/24 Đỗ Quang Đẩu, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,40.000 - 70.000,Quận 1,54.0,46.0,6.854,100.0
169,170,Giò Chả Minh Châu - Lý Tự Trọng,"238 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",06:00 - 17:55,100.000 - 330.000,Quận 1,19.0,16.0,5.954285714285715,35.0
170,171,Bonchon Chicken Vietnam - Lý Tự Trọng,"43 Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM",,25.000 - 250.000,Quận 1,14.0,28.0,7.195238095238095,42.0
171,172,Bánh Mì 611 - Lương Hữu Khánh,"9A Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,25.000 - 60.000,Quận 1,6.0,20.0,8.684615384615386,26.0
172,173,Cháo Sườn Cô Giang - Cô Giang,"185 Cô Giang, P. Cô Giang, Quận 1, TP. HCM",,10.000 - 40.000,Quận 1,0.0,1.0,10.0,1.0
173,174,Cơm Ngon Hà Nội - 131 Nguyễn Du,"131 Nguyễn Du, P. Bến Thành, Quận 1, TP. HCM",,11.000 - 25.000,Quận 1,19.0,8.0,6.274074074074075,27.0
174,175,Bún Thái Hải Sản - Vân Trường - Trần Quang Khải,"102/2 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",,35.000 - 60.000,Quận 1,0.0,1.0,7.8,1.0
175,176,Xôi Làng Nghề - Chuẩn Vị Bắc - Nguyễn Thị Minh Khai,"11E Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:20 - 20:30,20.000 - 50.000,Quận 1,0.0,1.0,8.0,1.0
176,177,Bánh Cuốn Ba Miền - Trần Quang Khải,"205 Trần Quang Khải, P. Tân Định, Quận 1, TP. HCM",00:00 - 23:59,33.000 - 45.000,Quận 1,11.0,6.0,5.411764705882353,17.0
177,178,Bánh Cuốn Tây Hồ - Đinh Tiên Hoàng,"127 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 19:45,30.000 - 55.000,Quận 1,59.0,41.0,5.746,100.0
178,179,Cơm Tấm Sườn Que - Nguyễn Thị Minh Khai,"15M Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",,20.000 - 200.000,Quận 1,0.0,1.0,8.2,1.0
179,180,Burger King - Phạm Ngũ Lão,"275 - 277 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,80.000 - 121.000,Quận 1,19.0,31.0,6.627999999999999,50.0
180,181,Quán Ngon - Bún Chả Hà Nội & Đặc Sản Vùng Miền - Đề Thám,"209 Đề Thám, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,0 - 0,Quận 1,0.0,2.0,8.3,2.0
181,182,Thanh Thành Đạt - Hủ Tiếu Nam Vang - 43 Đinh Tiên Hoàng,"43 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 1,10.0,14.0,6.916666666666667,24.0
182,183,Thế Giới Donut - Hai Bà Trưng,"210 Hai Bà Trưng, P. Tân Định, Quận 1, TP. HCM",,12.000 - 33.000,Quận 1,27.0,73.0,7.144,100.0
183,184,Cơm Gà Xối Mỡ Su Su,"117/1D Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",,28.000 - 44.000,Quận 1,45.0,55.0,6.08,100.0
184,185,Gà Rán KFC - Trịnh Văn Cấn - Nguyễn Thái Học,"35 Trịnh Văn Cấn, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,30.000 - 88.000,Quận 1,22.0,24.0,6.221739130434782,46.0
185,186,Hồng Hạnh - Bánh Cuốn & Món Huế,"17A Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",06:00 - 22:40,25.000 - 77.000,Quận 1,68.0,32.0,5.52,100.0
186,187,Cu Sữa - Tré Trộn,"59 Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM",,20.000 - 50.000,Quận 1,14.0,17.0,6.696774193548387,31.0
187,188,Phở Hà - Hải Triều - Since 1990,"19 Hải Triều, P. Bến Nghé, Quận 1, TP. HCM",00:00 - 23:59,45.000 - 60.000,Quận 1,9.0,2.0,4.545454545454546,11.0
188,189,DODO PIZZA - Trần Hưng Đạo,"147A Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,68.000 - 525.000,Quận 1,1.0,0.0,5.0,1.0
189,190,Bò Kho Cô Mai - Since 1984 - Nguyễn Thị Minh Khai,"25 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",,10.000 - 50.000,Quận 1,31.0,34.0,6.833846153846154,65.0
190,191,Phở Phú Vương - Nguyễn Thái Bình,"120 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",06:00 - 21:30,50.000 - 80.000,Quận 1,20.0,16.0,5.949999999999999,36.0
191,192,Cá Viên Chiên - Lương Hữu Khánh,"33A Lương Hữu Khánh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",,20.000 - 55.000,Quận 1,42.0,58.0,6.384,100.0
192,193,Phá Lấu Lì - Sương Nguyệt Ánh,"1A Sương Nguyệt Ánh, P. Bến Thành, Quận 1, TP. HCM",,30.000 - 110.000,Quận 1,59.0,41.0,5.747999999999999,100.0
193,194,Bánh Canh Cua Út Thảo - Lê Thánh Tôn,"171 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",,30.000 - 300.000,Quận 1,2.0,0.0,5.0,2.0
194,195,The Pizza Company - Nguyễn Thái Học,"105 - 107 Nguyễn Thái Học, P. Cầu Ông Lãnh, Quận 1, TP. HCM",,100.000 - 250.000,Quận 1,38.0,62.0,6.672000000000001,100.0
195,196,A Tùng - Bánh Mì Bò Nướng Bơ Cambodia - Cống Quỳnh,"171 Cống Quỳnh, Quận 1, TP. HCM",,5.000 - 15.000,Quận 1,43.0,57.0,6.44,100.0
196,197,Vina Chuối - Huỳnh Thúc Kháng,"25 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",,8.000 - 8.000,Quận 1,18.0,15.0,6.533333333333333,33.0
197,198,MANMARU - Ẩm Thực Nhật Bản - Mạc Đĩnh Chi,"71 Mạc Đĩnh Chi, P. Đa Kao, Quận 1, TP. HCM",,150.000 - 300.000,Quận 1,33.0,67.0,7.068,100.0
198,199,Cô Thủy - Bánh Tráng Nướng,"4 Đường Số 4, P. Bình An, Thành Phố Thủ Đức, TP. HCM",,10.000 - 35.000,Quận 2,3.0,7.0,7.279999999999999,10.0
199,200,Cơm Vịt Quay Hồng Kông,"199M Nguyễn Văn Hưởng, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",,30.000 - 60.000,Quận 2,2.0,0.0,5.0,2.0
200,201,Nhà Hàng Ẩm Thực Quê Nhà - Trần Não,"168 Trần Não, P. An Khánh, Quận 2, TP. HCM",,25.000 - 150.000,Quận 2,27.0,20.0,6.527659574468085,47.0
201,202,Dao Hua - Taiwanese Hotpot Paradise - Estella Place,"Tầng 3, Tầng 3, L3 - L10 Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",,50.000 - 300.000,Quận 2,,,,
202,203,Quê Hương - Bánh Lọc & Bánh Nậm - Đường Số 14,"26 Đường Số 14, P. Bình Trưng Tây, Thành Phố Thủ Đức, TP. HCM",,0 - 0,Quận 2,,,,
203,204,GRAYO - Sữa Chua Hy Lạp - Song Hành,"88 Song Hành, P. An Phú, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
204,205,"Tiệm Bánh Hoa Piones - Bánh Bò, Bánh Chuối & Bánh Mì","25/2 Đường Số 6, P. Bình Trưng Tây, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
205,206,Thái By The Lost Art - Đồ Ăn & Đồ Uống - Xuân Thủy,"48bis Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
206,207,Cơm Tấm Thủ Thiêm,"39 Đỗ Xuân Hợp, P. Bình Trưng Đông, Quận 2, TP. HCM",,29.000 - 39.000,Quận 2,,,,
207,208,Bún Bò Thiên Lộc - Đường 12,"67 Đường Số 12, P. An Khánh, Quận 2, TP. HCM",,5.000 - 99.000,Quận 2,,,,
208,209,Dr.Kpop Kimchi - Món Ăn Hàn Quốc - Quốc Hương,"33/32 Quốc Hương, P. Thảo Điền, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
209,210,Hiền Bary - Cơm Tấm,"86D Song Hành, P. An Phú, Quận 2, TP. HCM",,8.000 - 92.000,Quận 2,,,,
210,211,Mì Quảng SaLa - Mì Quảng - Đường Số 47,"5 Đường Số 47, P. Bình An, Thành Phố Thủ Đức, TP. HCM",,0 - 0,Quận 2,,,,
211,212,Titi Bakery - Đường Số 34,"51 Đường Số 34, P. An Phú, Quận 2, TP. HCM",,35.000 - 85.000,Quận 2,,,,
212,213,Hủ Tiếu Sườn - SA2-0019,"SA2-0019, 28 Mai Chí Thọ, P. An Phú, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
213,214,Bếp én - Bánh mì Gia Lai - Shop Online,"2 Tống Hữu Định, P. Thảo Điền, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
214,215,Kiều Linh - Má Heo Nướng Muối Ớt - Trần Não,"193 Trần Não, P. An Bình, Quận 2, TP. HCM",,88.000 - 88.000,Quận 2,,,,
215,216,Azfood - Trái Cây Sấy - Shop Online,"215B3 Nguyễn Văn Hưởng, P. Thảo Điền, Quận 2, TP. HCM",,20.000 - 150.000,Quận 2,,,,
216,217,Cơm Tấm 25 & Cơm VP - Trần Não,"83/24 Đường Số 6, P. An Khánh, Quận 2, TP. HCM",,5.000 - 59.000,Quận 2,,,,
217,218,Ăn Vặt Hoàng Yến - Shop Online,"10A Đường 29, P. Bình Trưng Tây, Quận 2, TP. HCM",,0 - 0,Quận 2,,,,
218,219,Zhi Coffee,"195 Nguyễn Thị Định, P. Bình Trưng Tây , Thành Phố Thủ Đức, TP. HCM",05:00 - 11:30,30.000 - 50.000,Quận 2,,,,
219,220,Cô Huệ - Bún Nem Nướng Phú Yên,"771A Đường Số 5, P. An Phú, Quận 2, TP. HCM",,10.000 - 25.000,Quận 2,,,,
220,221,Phố Lãng Mạn - Kimbap & Tukbokki,"3 Nguyễn Quí Đức, P. An Phú, Quận 2, TP. HCM",,10.000 - 45.000,Quận 2,,,,
221,222,Ăn Vặt Má Hoa,"Chung Cư Đức Khải, Đường Số 4, P. Bình Khánh, Quận 2, TP. HCM",,9.000 - 149.000,Quận 2,,,,
222,223,Lẩu Chay - Minh Tâm 5,"44 Đường Số 56, P. Bình Trưng Đông, Quận 2, TP. HCM",,10.000 - 140.000,Quận 2,,,,
223,224,Mino - Coffee & Cơm Văn Phòng,"214 Bùi Tá Hán, P. An Phú, Quận 2, TP. HCM",,10.000 - 45.000,Quận 2,,,,
224,225,Pasta Fever,"1/19 Đường Số 6, P. Bình An, Quận 2, TP. HCM",,35.000 - 99.000,Quận 2,,,,
225,226,Chú Ngữ - Vịt Quay Lạng Sơn,"361B Lương Định Của, P. An Phú, Quận 2, TP. HCM",,130.000 - 250.000,Quận 2,,,,
226,227,Country Club Panini & Coffee,"257/277G Lương Định Của, P. An Phú, Quận 2, TP. HCM",,50.000 - 135.000,Quận 2,,,,
227,228,GDP's - Bún Thái Cay - Shop Online,"72/12/1B Nguyễn Tư Nghiêm, P. Bình Trưng Tây, Quận 2, TP. HCM",,15.000 - 45.000,Quận 2,,,,
228,229,Huê Liên - Món Chay,"31 - 33 Đường Số 4, KP. 1, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM",,10.000 - 35.000,Quận 2,,,,
229,230,Cơm Xá Xíu Thượng Hạng 88 - Thân Văn Nhiếp,"62 Thân Văn Nhiếp, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,30.000 - 50.000,Quận 2,1.0,0.0,5.0,1.0
230,231,Sóoc Nhỏ - Mì Xào Homemade,"94/45 Đường Số 39, P. Bình Trưng Tây, Quận 2, TP. HCM",,15.000 - 40.000,Quận 2,,,,
231,232,Hoa Biển Quán - Cháo & Hải Sản,"201A Nguyễn Duy Trinh, P. Bình Trưng Tây, Quận 2, TP. HCM",,30.000 - 40.000,Quận 2,,,,
232,233,The Molly's Purple Rice x Yogurt,"25 Đường Số 12, P. An Phú, Quận 2, TP. HCM",,30.000 - 100.000,Quận 2,,,,
233,234,StreetOS - Snack Da Cá Chiên Giòn - Xa Lộ Hà Nội,"628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",,40.000 - 65.000,Quận 2,,,,
234,235,Mẹt Home - Shop Online,"37 Đường Số 2, P. Thảo Điền, Quận 2, TP. HCM",,20.000 - 270.000,Quận 2,,,,
235,236,Cô Phúc - Gỏi Cuốn,"907/1A Nguyễn Thị Định, P. Cát Lái, Quận 2, TP. HCM",,5.000 - 30.000,Quận 2,,,,
236,237,Ăn Vặt Bếp Chị Ba,"21/11 Đường Số 9, P. Thảo Điền, Quận 2, TP. HCM",,7.000 - 199.000,Quận 2,,,,
237,238,Ăn Vặt Phương Thy Thy - Đường 20,"45 Đường 20 Trần Não, P. An Khánh, Quận 2, TP. HCM",,10.000 - 500.000,Quận 2,,,,
238,239,Xôi Gà Chợ Chiều - Đường Số 31,"32A Đường Số 31, P. Bình Trưng Tây, Quận 2, TP. HCM",,40.000 - 40.000,Quận 2,,,,
239,240,Cơm Tấm Sườn Bì Chả Trứng & Gà Nướng - Sinh Đôi Quán,"49A Quốc Hương, P. Thảo Điền, Quận 2, TP. HCM",,35.000 - 150.000,Quận 2,,,,
240,241,Ẩm Thực Chay Ommi - Nguyễn Hoàng,"12 Nguyễn Hoàng, Khu Phố 5, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,0 - 0,Quận 2,,,,
241,242,Ngọc Toàn - Bánh Bèo & Bánh Bột Lọc,"55A Lê Văn Thịnh, P. Bình Trưng Đông, Quận 2, TP. HCM",,20.000 - 30.000,Quận 2,,,,
242,243,Bún Mắm Nêm U-Food,"63A Đường Số 6, P. Bình An, Quận 2, TP. HCM",,5.000 - 35.000,Quận 2,,,,
243,244,Bánh Ướt Lòng Gà 52 - Đường 51,"100 Đường 51, P. An Phú, Quận 2, TP. HCM",,12.000 - 52.000,Quận 2,,,,
244,245,"Nhà Quê - Cháo Lòng, Bún Đậu & Cơm Trưa","100 Đường Số 51, P. An Phú, Quận 2, TP. HCM",,35.000 - 150.000,Quận 2,,,,
245,246,Cơm Gà Xối Mỡ 269,"270 Lương Định Của, P. An Phú, Quận 2, TP. HCM",,7.000 - 50.000,Quận 2,,,,
246,247,Hùng Ký - Cơm Gà Xối Mỡ - Lương Định Của,"272 Lương Định Của, P. An Phú, Quận 2, TP. HCM",,5.000 - 100.000,Quận 2,,,,
247,248,Nhà Hàng Buồm Xanh - Nguyễn Quý Cảnh,"39 Nguyễn Quý Cảnh, P. An Phú, Quận 2, TP. HCM",,45.000 - 250.000,Quận 2,,,,
248,249,Sushi Đường Phố - Đường Số 9,"7 Đường 9, P. Thảo Điền, Quận 2, TP. HCM",,10.000 - 79.000,Quận 2,,,,
249,250,Sunrise Kebab - Nguyễn Duy Trinh,"543 Nguyễn Duy Trinh, P. Bình Trưng Đông, Quận 2, TP. HCM",,25.000 - 30.000,Quận 2,,,,
250,251,Divine's BBQ - Võ Trường Toản,"53 Võ Trường Toản, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",,80.000 - 120.000,Quận 2,,,,
251,252,A Mập - Cháo Lòng - Đường Số 42,"113 Đường Số 42, P. Bình Trưng Đông, Quận 2, TP. HCM",,10.000 - 200.000,Quận 2,,,,
252,253,Cơm Thố Việt - Sala,"32 Nguyễn Cơ Thạch, P. An Lợi Đông, Quận 2, TP. HCM",,8.000 - 79.000,Quận 2,,,,
253,254,Daddy's Chicken - Đường Số 38 - Shop Online,"14 Đường Số 38, P. Thảo Điền, Quận 2, TP. HCM",,15.000 - 299.000,Quận 2,,,,
254,255,Cơm Gà Xối Mỡ - Trần Não,"35 Đường Số 12 Trần Não, P. Bình An, Quận 2, TP. HCM",,25.000 - 35.000,Quận 2,,,,
255,256,Hủ Tiếu Nam Vang & Bún Mắm - Đồng Văn Cống,"55 Đồng Văn Cống, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM",,25.000 - 50.000,Quận 2,,,,
256,257,Juice Ơi - Shop Online,"Căn Hộ 1104, CC An Lộc 2, Vũ Tông Phan, P. An Phú, Quận 2, TP. HCM",,30.000 - 200.000,Quận 2,,,,
257,258,Fruit Land - Trái Cây Hộp Cắt Sẵn - Xuân Thủy,"83 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",,40.000 - 60.000,Quận 2,,,,
258,259,Đỗ Thuỵ - Song Hành,"99 Song Hành, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,20.000 - 70.000,Quận 2,,,,
259,260,Phất - Bánh Mì & Bún Nem Nướng,"42 Đường Số 8A, Khu Đô Thị An Phú, P. An Khánh, Thành Phố Thủ Đức, TP. HCM",,5.000 - 59.000,Quận 2,,,,
260,261,Okkudak - Oven & Fried Chicken,"50 Xuân Thủy, P. Thảo Điền, Quận 2, TP. HCM",,170.000 - 380.000,Quận 2,,,,
261,262,Xích Ký - Bánh Mì & Bánh Hỏi Heo Quay - Lương Đình Của,"360 Lương Đình Của, P. An Phú, Thành Phố Thủ Đức, TP. HCM",,15.000 - 40.000,Quận 2,0.0,1.0,10.0,1.0
262,263,Bánh Gạo Cay Oppa Tokbokki - Thái Thuận,"3 Thái Thuận, P. An Phú, Quận 2, TP. HCM",,25.000 - 120.000,Quận 2,,,,
263,264,Phở SaiGon - Hương Vị Việt - Song Hành,"86D Song Hành, P. An Phú, Quận 2, TP. HCM",,30.000 - 65.000,Quận 2,,,,
264,265,Vua Phở - Take Away - Trần Não,"25 Đường Số 11, P. Bình An, Quận 2, TP. HCM",,5.000 - 89.000,Quận 2,,,,
